ID,Year,ProductName,Company,Country,IndustryGroup,WeightKG,CarbonFootprintKG,ProtocolPCF,ChangePCF,ChangeReason,UpstreamPercentTotalPCF,OperationsPercentTotalPCF,DownstreamPercentTotalPCF
23195-1-2013,2013,HP LaserJet Enterprise M4555fskm MFP (note that this product is representative of 61 similar products for which full LCAs were performed),Hewlett-Packard,USA,Technology Hardware & Equipment,52.5,16100,ISO,,N/a (no previous data available),,,
23195-12-2013,2013,HP Compaq LA2405x 24-inch LED Backlit Monitor,Hewlett-Packard,USA,Technology Hardware & Equipment,10.1,460,MIT PAIA,,N/a (no previous data available),0.0104,0.3832,0.6063
23195-2-2013,2013,HP Envy 120 InkJet Printer,Hewlett-Packard,USA,Technology Hardware & Equipment,7.2,231.4,ISO,,N/a (no previous data available),,,
23195-3-2013,2013,HP ScanJet 7500 (note that this product is representative of 5 similar products for which full LCAs were performed),Hewlett-Packard,USA,Technology Hardware & Equipment,10.61,262.1,ISO,,N/a (no previous data available),0.345,0.1316,0.5235
23195-4-2013,2013,HP Compaq Elite 8300 USDT PC,Hewlett-Packard,USA,Technology Hardware & Equipment,3.1,420,MIT PAIA,,N/a (no previous data available),5.20E-03,0.3638,0.631
23195-5-2013,2013,HP Compaq 8200 Elite SFF Business PC,Hewlett-Packard,USA,Technology Hardware & Equipment,7.6,500,MIT PAIA,,N/a (no previous data available),7.70E-03,0.3323,0.66
23195-6-2013,2013,HP Compaq Elite 8300 MT PC,Hewlett-Packard,USA,Technology Hardware & Equipment,11.2,580,MIT PAIA,,N/a (no previous data available),7.50E-03,0.2692,0.7233
23195-7-2013,2013,HP EliteBook Folio 9470m,Hewlett-Packard,USA,Technology Hardware & Equipment,1.61,230,MIT PAIA,,N/a (no previous data available),4.70E-03,0.7666,0.2287
23195-8-2013,2013,HP EliteBook 8460p Notebook PC,Hewlett-Packard,USA,Technology Hardware & Equipment,2.25,290,MIT PAIA,,N/a (no previous data available),5.90E-03,0.6252,0.3689
23195-9-2013,2013,HP EliteBook 8570w Mobile Workstation,Hewlett-Packard,USA,Technology Hardware & Equipment,3,370,MIT PAIA,,N/a (no previous data available),2.40E-03,0.6908,0.3068
23634-10-2016,2016,Canvas Wood Lateral,Herman Miller,USA,Consumer Durables & Apparel,70.2,54,TRACI 2.1,,N/a (no previous data available),,,
23634-11-2016,2016,Canvas Wood Pedestal 2016,Herman Miller,USA,Consumer Durables & Apparel,88.7,77,TRACI 2.1,,N/a (no previous data available),,,
23634-1-2015,2015,Embody Chair,Herman Miller,USA,"Consumer Durables, Household and Personal Products",23.59,98,TRACI 2.1,,N/a (no previous data available),,,
23634-1-2016,2016,Embody Chair,Herman Miller,USA,Consumer Durables & Apparel,23.59,98,TRACI 2.1,,N/a (no previous data available),,,
23634-12-2016,2016,Canvas Wood Tower,Herman Miller,USA,Consumer Durables & Apparel,107,43,TRACI 2.1,,N/a (no previous data available),,,
23634-13-2016,2016,New Aeron Chair,Herman Miller,USA,Consumer Durables & Apparel,19.323,87,TRACI 2.1,,N/a (no previous data available),,,
23634-2-2015,2015,Caper Stacking Chair,Herman Miller,USA,"Consumer Durables, Household and Personal Products",9.53,26,TRACI 2.1,,N/a (no previous data available),,,
23634-2-2016,2016,Caper Stacking Chair,Herman Miller,USA,Consumer Durables & Apparel,9.53,26,TRACI 2.1,,N/a (no previous data available),,,
23634-3-2015,2015,Aeron Chair,Herman Miller,USA,"Consumer Durables, Household and Personal Products",24.95,91,TRACI 2.1,,N/a (no previous data available),,,
23634-3-2016,2016,Aeron Chair,Herman Miller,USA,Consumer Durables & Apparel,24.95,98,TRACI 2.1,,N/a (no previous data available),,,
23634-4-2015,2015,Mirra 2 Chair,Herman Miller,USA,"Consumer Durables, Household and Personal Products",19.05,105,TRACI 2.1,,N/a (no previous data available),,,
23634-4-2016,2016,Mirra 2 Chair,Herman Miller,USA,Consumer Durables & Apparel,19.05,105,TRACI 2.1,,N/a (no previous data available),,,
23634-5-2015,2015,"Sayl Work Chair, Suspension Back",Herman Miller,USA,"Consumer Durables, Household and Personal Products",17.24,82,TRACI 2.1,,N/a (no previous data available),,,
23634-5-2016,2016,"Sayl Work Chair, Suspension Back",Herman Miller,USA,Consumer Durables & Apparel,17.24,82,TRACI 2.1,,N/a (no previous data available),,,
23634-6-2015,2015,Setu Multipurpose Chair with Lyris 2,Herman Miller,USA,"Consumer Durables, Household and Personal Products",7.71,48,TRACI 2.1,,N/a (no previous data available),,,
23634-6-2016,2016,Setu Multipurpose chair with Lyris 2,Herman Miller,USA,Consumer Durables & Apparel,7.71,48,TRACI 2.1,,N/a (no previous data available),,,
23634-7-2015,2015,Celle Chair,Herman Miller,USA,"Consumer Durables, Household and Personal Products",24.95,72,TRACI 2.1,,N/a (no previous data available),,,
23634-7-2016,2016,Celle Chair,Herman Miller,USA,Consumer Durables & Apparel,24.95,72,TRACI 2.1,,N/a (no previous data available),,,
23634-8-2016,2016,Aeron Work Stool,Herman Miller,USA,Consumer Durables & Apparel,34.93,102,TRACI 2.1,,N/a (no previous data available),,,
23634-9-2016,2016,Canvas Wood Credenza 2016,Herman Miller,USA,Consumer Durables & Apparel,99.5,76,TRACI 2.1,,N/a (no previous data available),,,
2377-1-2014,2014,Graphite 2500 DECT,BT Group,United Kingdom,Telecommunication Services,1.4,4.7,GHGP,,N/a (no %change reported),0.1923,2.99E-02,0.7778
2377-1-2015,2015,Graphite 2500 DECT,BT Group,United Kingdom,Telecommunication Services,1.4,4.7,GHGP,,N/a (no %change reported),0.1923,2.99E-02,0.7778
2377-2-2014,2014,Home Hub 2.0,BT Group,United Kingdom,Telecommunication Services,1.1,57,,,N/a (no %change reported),0.1201,3.70E-03,0.8762
2377-2-2015,2015,Home Hub 2.0,BT Group,United Kingdom,Telecommunication Services,1.1,57,,,N/a (no %change reported),0.1186,3.70E-03,0.8778
2377-3-2014,2014,Home Hub 3.0,BT Group,United Kingdom,Telecommunication Services,1.2,33,,,N/a (no %change reported),0.0688,1.07E-02,0.9205
2377-3-2015,2015,Home Hub 3.0,BT Group,United Kingdom,Telecommunication Services,1.2,33,,,N/a (no %change reported),0.0688,1.07E-02,0.9205
2377-4-2014,2014,Vision+ box,BT Group,United Kingdom,Telecommunication Services,1.7,88,,,N/a (no %change reported),0.1123,5.00E-04,0.8872
2377-4-2015,2015,Vision+ box,BT Group,United Kingdom,Telecommunication Services,1.7,88,,,N/a (no %change reported),0.1123,5.00E-04,0.8872
2555-1-2014,2014,Carbon Black,Cabot Corporation,USA,Materials,1000,2280,GHGP,,N/a (no %change reported),,,
2688-1-2014,2014,Multi Function Printer,Canon Inc.,Japan,Technology Hardware & Equipment,71,39,M. Env. Japan,-9.00E-02,Product carbon efficiency changed,0.5585,0.213,0.2286
2688-2-2014,2014,Multi Function Printer with a built-in facsimile,Canon Inc.,Japan,Technology Hardware & Equipment,30.98,57,M. Env. Japan,-5.00E-02,Product carbon efficiency changed,0.5652,0.2155,0.2193
2688-3-2014,2014,Digital camera,Canon Inc.,Japan,Technology Hardware & Equipment,0.553,13,M. Env. Japan,0.02,Product carbon efficiency changed,0.6381,0.2434,0.1185
2688-4-2014,2014,Single Lens Reflex camera system,Canon Inc.,Japan,Technology Hardware & Equipment,1.53,19,M. Env. Japan,-3.00E-02,Product carbon efficiency changed,0.5739,0.2189,0.2073
2802-1-2013,2013,Ingeo--biopolymer (polylactid) made from corn starch,Cargill,USA,"Food, Beverage & Tobacco",1,1.3,ISO,,N/a (no %change reported),,,
2802-1-2014,2014,Ingeo,Cargill,USA,"Food, Beverage & Tobacco",1,1.3,ISO,,N/a (no %change reported),,,
28843-1-2013,2013,"Series 29 Hydrant - Squat Hydrant suitable for use with water and neutral liquids, to a maximum temperature of 70 degrees centigrade. Complies with requirements of BS750:2006 and BSEN1074-2:2004 and EN14339:2005, underground hydrants. Also to BS EN 1074-6",AVK,United Kingdom,Capital Goods,13,31.33,PAS2050,0.1836,Model/parameters AND product carbon efficiency changed,0.3938,0.5685,3.77E-02
28843-1-2014,2014,Series 29/388 Squat Hydrant,AVK,United Kingdom,Capital Goods,13,30.05,PAS2050,-4.10E-02,Model and/or parameters changed (but not product),0.9764,1.30E-03,2.22E-02
28843-2-2013,2013,"The series 21/75 is a resilient seat, wedge gate valve for isolation purposes, suitable for use with water and neutral liquids (sewage), to a maximum temperature of +70 degrees centegrade. The series 21/75 is a new alternative to a series 21/50 in some ap",AVK,United Kingdom,Capital Goods,41,94.08,PAS2050,0.1909,Model/parameters AND product carbon efficiency changed,0.4525,0.4695,0.078
28843-3-2013,2013,"Gas Product - Small 555 series cast iron softseal valve, PN16. This series 555 softseal valve is a double-faced, resilient seat wedge gate valve. It is designed primarily for the isolation of natural gas and towns gas. Kitemark approved for GIS/V7 part 1.",AVK,United Kingdom,Capital Goods,23,44.27,PAS2050,-3.72E-02,Product carbon efficiency changed,0.7207,0.1708,0.1084
28843-3-2014,2014,Series 555/300 Gate Valve,AVK,United Kingdom,Capital Goods,23,33.44,PAS2050,-0.2447,Model and/or parameters changed (but not product),0.9948,9.00E-04,0.0043
28843-4-2014,2014,Series 21/50 Gate Valve,AVK,United Kingdom,Capital Goods,41,62.63,PAS2050,-0.3343,Model and/or parameters changed (but not product),0.9785,5.00E-04,2.11E-02
28843-5-2014,2014,Series 202/31 Repair Clamp,AVK,United Kingdom,Capital Goods,7,57.07,PAS2050,-0.0276,Product carbon efficiency changed,0.9876,2.00E-04,0.0123
28921-1-2016,2016,See attached sheet,Pacific Coast Producers,USA,"Food, Beverage & Tobacco",907.19,187.161,GHGP,,N/a (no %change reported),,,
28933-1-2013,2013,Ecoworx Carpet Tile with Shaw's Eco Solution Q Nylon 6 face fiber,"Shaw Industries Group, Inc.",USA,Consumer Durables & Apparel,0.267906667,14.6,ISO,0.38,Model and/or parameters changed (but not product),0.8231,9.52E-02,8.16E-02
28991-1-2016,2016,PET preforms for bottles,Retal,Lithuania,Materials,3.00E-02,1.08E-02,GHGP,-1.50E-02,Product carbon efficiency changed,,,
2908-1-2013,2013,Page Printer SPEEDIA N3600,"Casio Computer Co., Ltd.",Japan,Consumer Durables & Apparel,45,2344,EcoLeaf,,N/a (no %change reported),0.1152,5.50E-03,0.8792
2908-1-2014,2014,SPEEDIA N3600,"Casio Computer Co., Ltd.",Japan,Consumer Durables & Apparel,45,2344,ISO,,N/a (no %change reported),0.1152,5.50E-03,0.8792
3022-1-2016,2016,Lineal Alkyl Bencene (LAB),"Compañía Española de Petróleos, S.A.U. CEPSA",Spain,Energy,1000,6109,,,N/a (no %change reported),,,
3022-2-2016,2016,Lineal Alkyl Bencene (LAB),"Compañía Española de Petróleos, S.A.U. CEPSA",Spain,Energy,1000,890,,,N/a (no %change reported),,,
30495-1-2016,2016,E - Series Solar Panels (SPR-327NE-WHT-D AR modules),SunPower Corporation,USA,Capital Goods,18.6,281,ISO,,N/a (no %change reported),,,
31487-1-2013,2013,Droid Razr,Motorola Mobility,USA,Consumer Durables & Apparel,0.127,29.96,,,N/a (no %change reported),7.00E-04,0.9235,7.59E-02
3193-1-2013,2013,"50” TFT-LCD TV module which consisted of the following main components: PCBA, converter, TFT-LCD panel, LED backlight",Innolux Corporation,Taiwan,Technology Hardware & Equipment,14.96,145,PAS2050,,N/a (no %change reported),0.6,0.4,0
32738-1-2013,2013,Can/Bottle vending machine  -30Selections  -Cooling / warming  - R744 Heat Pump Refrigeration System  - LED Lighting,Sanden,Japan,Capital Goods,342.462,3139.9,EcoLeaf,-6.00E-03,Product carbon efficiency changed,0.2842,4.25E-02,0.6733
32738-1-2014,2014,Vending Machine,Sanden,Japan,Capital Goods,342.462,2403.2,EcoLeaf,-0.23,Product carbon efficiency changed,0.3598,5.77E-02,0.5825
